throughput_MAE,throughput_RMSE,throughput_MAPE
2.253723875214228,4.086413569369061,0.030130655636883368
2.326798601521603,4.22147386245973,0.027223236481416262
2.1837533691801085,3.608135981493955,0.028329919504495836
2.1531765355902186,3.972742014356546,0.029841546008898618
2.201127901786199,3.817254851241195,0.02716598832911144
2.2237160566584717,3.9412040557840973,0.028538269192161105
0.0610074510096927,0.2130396008345198,0.0012561926954215382
