latency_MAE,latency_RMSE,latency_MAPE
0.10856740816349293,0.2096314334541002,0.10934631364764917
0.138578628450749,0.3148064835494011,0.13628184563008316
0.15519926893122582,0.3190981129478804,0.13336923407097093
0.12202080097274619,0.232683481310141,0.18463613095106118
0.12878484002006724,0.2250309455847966,0.15222600823847143
0.13063018930765624,0.26025009136926386,0.1431719065076472
0.015691466162666187,0.04690851590170362,0.02485556165116204
