throughput_MAE,throughput_RMSE,throughput_MAPE
2.8148769242717977,5.488191280147417,0.04541431852347389
3.7477189280241787,6.598283872085377,0.06680697814700949
3.8339692128311897,5.262983548233999,0.04330530084361624
2.67169141982883,4.517302811798221,0.03776951180933115
3.181625797379247,5.3115722875172136,0.03827473154084289
3.2499764564670484,5.435666759956445,0.04631416817285473
0.47269273457321437,0.6697833449129383,0.01065328086895398
