throughput_MAE,throughput_RMSE,throughput_MAPE
2.3414803660006656,3.1328148622883134,0.03737757159130505
3.354171500530908,5.194345653641248,0.06027285487756566
3.733683030814086,5.037882183760103,0.04306138545772887
3.522387913473031,6.4175226543823,0.043226952980160285
4.0906006713698915,7.1649589194798695,0.04346705428817023
3.4084646964377163,5.389504854710366,0.04548116383898602
0.5874450212932034,1.375749473627728,0.007738937425649687
