throughput_MAE,throughput_RMSE,throughput_MAPE
2.407637786914283,5.3985135660527215,0.027998717721411725
2.428825097675877,5.141100870394801,0.026458454147000713
2.133950486082213,4.658617168883049,0.028217284904587518
2.334404986862625,4.911098383899278,0.027718274357329098
2.615479190375589,5.854948765698242,0.030784574886132753
2.3840595095821175,5.192855750985618,0.028235461203292362
0.15565028555094992,0.4118589421655879,0.0014127699553599952
