latency_MAE,latency_RMSE,latency_MAPE
0.13531439260892827,0.3018255093311991,0.11549144527337403
0.15505083068613695,0.31890751975330733,0.16283063411894286
0.13916109996091688,0.2527929191982584,0.14393147343168522
0.09094469376126654,0.17420517739764615,0.11704625896375424
0.15642324846387906,0.4087298139409121,0.13560597692783743
0.13537885309622552,0.2912921879242646,0.13498115774311875
0.023742608706679675,0.07727446556633516,0.017649936944508043
