latency_MAE,latency_RMSE,latency_MAPE
0.0889093252302944,0.1814349375065901,0.06819545359435404
0.08389211082586429,0.21525391318793105,0.0600284989710884
0.08023724792184861,0.1623214617550496,0.06063706976829039
0.07731775302044866,0.1366895160736556,0.06444789087829329
0.08738844092638774,0.19919158284754873,0.061731099875453596
0.08354897558496874,0.17897828227415502,0.06300800261749595
0.00432176489376515,0.027554758172628212,0.0030037367064348745
