throughput_MAE,throughput_RMSE,throughput_MAPE
2.7898652176317826,5.422052864190781,0.04008231730304311
2.660372010308673,4.326871417795813,0.05309794460410505
2.884238427358514,3.9763102520416913,0.03425154746385992
1.936787551767884,3.609846905527962,0.02898226337765894
2.7684012911408082,5.312015122371317,0.031784243223973024
2.6079328996415323,4.529419312385513,0.03763966319452801
0.34303940180295067,0.7213625376059891,0.00855150122559332
