latency_MAE,latency_RMSE,latency_MAPE
0.023826962472997572,0.03831015531932217,0.03779776304562371
0.023692414502203055,0.04300924316405021,0.03964145334257619
0.026301797739194114,0.06800075213916833,0.04248531903366377
0.02285072562140943,0.0411077084631102,0.0331578498684756
0.02396609886662723,0.046948595170500276,0.039296560591395406
0.02412759984048628,0.04747529085123024,0.03847578917634693
0.0011544172507402446,0.010640144417766622,0.0030610118019064646
